,id,kingdom,phylum,class,order,family,genus,species,filename
23280,247734173,1,1,1,1,1,466,669,/mnt/research/xprize/plant-training-data/plants_photos/original/247734173_original.jpg
23281,247734179,1,1,1,1,1,466,669,/mnt/research/xprize/plant-training-data/plants_photos/original/247734179_original.jpg
23282,247741785,1,1,1,22,38,70,247,/mnt/research/xprize/plant-training-data/plants_photos/original/247741785_original.jpg
23283,247741609,1,1,1,11,83,215,265,/mnt/research/xprize/plant-training-data/plants_photos/original/247741609_original.jpg
23284,247746666,1,1,1,1,1,177,551,/mnt/research/xprize/plant-training-data/plants_photos/original/247746666_original.jpg
23285,247746673,1,1,1,16,43,373,520,/mnt/research/xprize/plant-training-data/plants_photos/original/247746673_original.jpg
23286,247746681,1,1,1,16,43,373,520,/mnt/research/xprize/plant-training-data/plants_photos/original/247746681_original.jpg
23287,247746685,1,1,1,11,83,215,265,/mnt/research/xprize/plant-training-data/plants_photos/original/247746685_original.jpg
23288,247857203,1,1,1,12,15,329,1109,/mnt/research/xprize/plant-training-data/plants_photos/original/247857203_original.jpg
23289,247857210,1,1,1,12,15,329,1109,/mnt/research/xprize/plant-training-data/plants_photos/original/247857210_original.jpg
23290,247857219,1,1,1,12,15,329,1109,/mnt/research/xprize/plant-training-data/plants_photos/original/247857219_original.jpg
23291,247856901,1,1,1,7,24,802,1401,/mnt/research/xprize/plant-training-data/plants_photos/original/247856901_original.jpg
23292,247856908,1,1,1,7,24,802,1401,/mnt/research/xprize/plant-training-data/plants_photos/original/247856908_original.jpg
23293,247856915,1,1,1,7,24,802,1401,/mnt/research/xprize/plant-training-data/plants_photos/original/247856915_original.jpg
23294,247942858,1,1,2,25,97,255,330,/mnt/research/xprize/plant-training-data/plants_photos/original/247942858_original.jpg
23295,247970420,1,1,3,33,71,367,506,/mnt/research/xprize/plant-training-data/plants_photos/original/247970420_original.jpg
23296,247970439,1,1,3,33,71,367,506,/mnt/research/xprize/plant-training-data/plants_photos/original/247970439_original.jpg
23297,247972858,1,1,1,1,1,381,530,/mnt/research/xprize/plant-training-data/plants_photos/original/247972858_original.jpg
23298,247973061,1,1,1,1,1,381,530,/mnt/research/xprize/plant-training-data/plants_photos/original/247973061_original.jpg
23299,247979338,1,1,1,5,25,47,80,/mnt/research/xprize/plant-training-data/plants_photos/original/247979338_original.jpg
23300,247979406,1,1,1,5,25,47,80,/mnt/research/xprize/plant-training-data/plants_photos/original/247979406_original.jpg
23301,247978574,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/247978574_original.jpg
23302,247978761,1,1,1,5,7,11,54,/mnt/research/xprize/plant-training-data/plants_photos/original/247978761_original.jpg
23303,248034817,1,1,1,11,83,236,298,/mnt/research/xprize/plant-training-data/plants_photos/original/248034817_original.jpg
23304,248046071,1,1,2,28,59,276,362,/mnt/research/xprize/plant-training-data/plants_photos/original/248046071_original.jpg
23305,248046270,1,1,1,19,30,102,590,/mnt/research/xprize/plant-training-data/plants_photos/original/248046270_original.jpg
23306,248050956,1,1,1,19,30,296,975,/mnt/research/xprize/plant-training-data/plants_photos/original/248050956_original.jpg
23307,248053803,1,1,1,16,43,88,404,/mnt/research/xprize/plant-training-data/plants_photos/original/248053803_original.jpg
23308,248053814,1,1,1,16,43,88,404,/mnt/research/xprize/plant-training-data/plants_photos/original/248053814_original.jpg
23309,248060038,1,1,1,12,15,251,325,/mnt/research/xprize/plant-training-data/plants_photos/original/248060038_original.jpg
23310,248067990,1,1,1,5,33,192,583,/mnt/research/xprize/plant-training-data/plants_photos/original/248067990_original.jpg
23311,248067994,1,1,1,5,33,192,583,/mnt/research/xprize/plant-training-data/plants_photos/original/248067994_original.jpg
23312,248068209,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/248068209_original.jpg
23313,248068216,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/248068216_original.jpg
23314,248068218,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/248068218_original.jpg
23315,248068228,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/248068228_original.jpg
23316,248068225,1,1,1,8,62,242,671,/mnt/research/xprize/plant-training-data/plants_photos/original/248068225_original.jpg
23317,248068194,1,1,2,28,59,279,368,/mnt/research/xprize/plant-training-data/plants_photos/original/248068194_original.jpg
23318,248068197,1,1,2,28,59,279,368,/mnt/research/xprize/plant-training-data/plants_photos/original/248068197_original.jpg
23319,248068211,1,1,2,28,59,279,368,/mnt/research/xprize/plant-training-data/plants_photos/original/248068211_original.jpg
23320,248068904,1,1,1,51,146,760,1314,/mnt/research/xprize/plant-training-data/plants_photos/original/248068904_original.jpg
23321,248068897,1,1,1,51,146,760,1314,/mnt/research/xprize/plant-training-data/plants_photos/original/248068897_original.jpg
23322,248068996,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/248068996_original.jpg
23323,248069100,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/248069100_original.jpg
23324,248069101,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/248069101_original.jpg
23325,248068987,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/248068987_original.jpg
23326,248068992,1,1,1,4,95,248,319,/mnt/research/xprize/plant-training-data/plants_photos/original/248068992_original.jpg
23327,248069107,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/248069107_original.jpg
23328,248069116,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/248069116_original.jpg
23329,248069115,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/248069115_original.jpg
23330,248069120,1,1,1,19,30,102,117,/mnt/research/xprize/plant-training-data/plants_photos/original/248069120_original.jpg
23331,248141866,1,1,2,34,72,159,364,/mnt/research/xprize/plant-training-data/plants_photos/original/248141866_original.jpg
23332,248141875,1,1,2,34,72,159,364,/mnt/research/xprize/plant-training-data/plants_photos/original/248141875_original.jpg
23333,248192887,1,1,1,11,83,215,265,/mnt/research/xprize/plant-training-data/plants_photos/original/248192887_original.jpg
23334,248201592,1,1,1,4,5,289,382,/mnt/research/xprize/plant-training-data/plants_photos/original/248201592_original.jpg
23335,248201602,1,1,1,4,5,289,382,/mnt/research/xprize/plant-training-data/plants_photos/original/248201602_original.jpg
23336,248201608,1,1,1,4,5,18,18,/mnt/research/xprize/plant-training-data/plants_photos/original/248201608_original.jpg
23337,248202285,1,1,1,11,88,216,1404,/mnt/research/xprize/plant-training-data/plants_photos/original/248202285_original.jpg
23338,248202483,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202483_original.jpg
23339,248202487,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202487_original.jpg
23340,248202511,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202511_original.jpg
23341,248202490,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202490_original.jpg
23342,248202493,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202493_original.jpg
23343,248202494,1,1,1,11,83,203,518,/mnt/research/xprize/plant-training-data/plants_photos/original/248202494_original.jpg
23344,248305513,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248305513_original.jpg
23345,248450117,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450117_original.jpg
23346,248450127,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450127_original.jpg
23347,248450137,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450137_original.jpg
23348,248450146,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450146_original.jpg
23349,248450158,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450158_original.jpg
23350,248450168,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450168_original.jpg
23351,248450176,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450176_original.jpg
23352,248450184,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450184_original.jpg
23353,248450193,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450193_original.jpg
23354,248450200,1,1,1,30,61,132,1642,/mnt/research/xprize/plant-training-data/plants_photos/original/248450200_original.jpg
23355,248311560,1,1,1,4,5,261,338,/mnt/research/xprize/plant-training-data/plants_photos/original/248311560_original.jpg
23356,248352587,1,1,2,14,126,451,645,/mnt/research/xprize/plant-training-data/plants_photos/original/248352587_original.jpg
23357,248357986,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248357986_original.jpg
23358,248358077,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248358077_original.jpg
23359,248358094,1,2,7,47,129,457,689,/mnt/research/xprize/plant-training-data/plants_photos/original/248358094_original.jpg
23360,248358112,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248358112_original.jpg
23361,248358137,1,1,1,2,26,226,281,/mnt/research/xprize/plant-training-data/plants_photos/original/248358137_original.jpg
23362,248358156,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248358156_original.jpg
23363,248358167,1,2,7,54,165,674,1644,/mnt/research/xprize/plant-training-data/plants_photos/original/248358167_original.jpg
23364,248358199,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248358199_original.jpg
23365,248358205,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248358205_original.jpg
23366,248341183,1,1,1,36,82,358,924,/mnt/research/xprize/plant-training-data/plants_photos/original/248341183_original.jpg
23367,248341190,1,1,1,36,82,358,924,/mnt/research/xprize/plant-training-data/plants_photos/original/248341190_original.jpg
23368,248312751,1,1,1,4,5,261,338,/mnt/research/xprize/plant-training-data/plants_photos/original/248312751_original.jpg
23369,248313038,1,1,1,6,23,42,150,/mnt/research/xprize/plant-training-data/plants_photos/original/248313038_original.jpg
23370,248313045,1,1,1,6,23,42,150,/mnt/research/xprize/plant-training-data/plants_photos/original/248313045_original.jpg
23371,248316009,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/248316009_original.jpg
23372,248316014,1,1,1,1,1,308,416,/mnt/research/xprize/plant-training-data/plants_photos/original/248316014_original.jpg
23373,248444059,1,1,1,10,29,398,692,/mnt/research/xprize/plant-training-data/plants_photos/original/248444059_original.jpg
23374,248444066,1,1,1,10,29,398,692,/mnt/research/xprize/plant-training-data/plants_photos/original/248444066_original.jpg
23375,248444073,1,1,1,10,29,398,692,/mnt/research/xprize/plant-training-data/plants_photos/original/248444073_original.jpg
23376,248471320,1,1,2,3,4,54,177,/mnt/research/xprize/plant-training-data/plants_photos/original/248471320_original.jpg
23377,248471334,1,1,2,3,4,54,177,/mnt/research/xprize/plant-training-data/plants_photos/original/248471334_original.jpg
23378,248472309,1,1,2,3,3,3,1455,/mnt/research/xprize/plant-training-data/plants_photos/original/248472309_original.jpg
23379,248472315,1,1,2,3,3,3,1455,/mnt/research/xprize/plant-training-data/plants_photos/original/248472315_original.jpg
23380,248472321,1,1,2,3,3,3,1455,/mnt/research/xprize/plant-training-data/plants_photos/original/248472321_original.jpg
23381,248472328,1,1,2,3,3,3,1455,/mnt/research/xprize/plant-training-data/plants_photos/original/248472328_original.jpg
23382,248475238,1,1,1,22,38,70,247,/mnt/research/xprize/plant-training-data/plants_photos/original/248475238_original.jpg
23383,248562522,1,1,1,39,81,374,519,/mnt/research/xprize/plant-training-data/plants_photos/original/248562522_original.jpg
23384,248562532,1,1,1,39,81,374,519,/mnt/research/xprize/plant-training-data/plants_photos/original/248562532_original.jpg
23385,248565324,1,1,1,1,1,567,898,/mnt/research/xprize/plant-training-data/plants_photos/original/248565324_original.jpg
23386,248565329,1,1,1,1,1,567,898,/mnt/research/xprize/plant-training-data/plants_photos/original/248565329_original.jpg
23387,248569032,1,1,1,7,128,456,1645,/mnt/research/xprize/plant-training-data/plants_photos/original/248569032_original.jpg
23388,248569039,1,1,1,7,128,456,1645,/mnt/research/xprize/plant-training-data/plants_photos/original/248569039_original.jpg
23389,248569042,1,1,1,7,128,456,1645,/mnt/research/xprize/plant-training-data/plants_photos/original/248569042_original.jpg
23390,248568325,1,2,7,47,129,457,655,/mnt/research/xprize/plant-training-data/plants_photos/original/248568325_original.jpg
23391,248574302,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248574302_original.jpg
23392,248574306,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248574306_original.jpg
23393,248574316,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248574316_original.jpg
23394,248574322,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248574322_original.jpg
23395,248574333,1,2,7,54,165,674,1643,/mnt/research/xprize/plant-training-data/plants_photos/original/248574333_original.jpg
23396,248578703,1,1,2,14,19,410,569,/mnt/research/xprize/plant-training-data/plants_photos/original/248578703_original.jpg
23397,248589870,1,1,1,6,23,42,293,/mnt/research/xprize/plant-training-data/plants_photos/original/248589870_original.jpg
23398,248590758,1,1,1,4,5,705,1646,/mnt/research/xprize/plant-training-data/plants_photos/original/248590758_original.jpg
23399,248590766,1,1,1,4,5,705,1646,/mnt/research/xprize/plant-training-data/plants_photos/original/248590766_original.jpg
23400,248590775,1,1,1,4,5,705,1646,/mnt/research/xprize/plant-training-data/plants_photos/original/248590775_original.jpg
23401,248595068,1,1,2,9,73,162,748,/mnt/research/xprize/plant-training-data/plants_photos/original/248595068_original.jpg
23402,248595078,1,1,2,9,73,162,748,/mnt/research/xprize/plant-training-data/plants_photos/original/248595078_original.jpg
23403,248596045,1,1,1,4,5,705,1561,/mnt/research/xprize/plant-training-data/plants_photos/original/248596045_original.jpg
23404,248596059,1,1,1,4,5,705,1561,/mnt/research/xprize/plant-training-data/plants_photos/original/248596059_original.jpg
